Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
492.0,Gary Trent Jr.,SG,22.0,TOR,17.0,540.0,11.3,0.501,0.475,0.119,1.2,11.6,6.2,6.4,1.7,0.7,4.2,22.9,-0.2,0.4,0.2,0.019,-1.6,-1.5,-3.1,-0.2
493.0,P.J. Tucker,PF,35.0,HOU,32.0,959.0,5.5,0.5,0.656,0.176,3.5,13.3,8.2,6.1,1.4,1.7,19.0,7.7,-0.2,0.6,0.4,0.021,-5.3,0.7,-4.6,-0.6
493.0,P.J. Tucker,PF,35.0,MIL,20.0,397.0,5.7,0.539,0.717,0.109,4.9,9.7,7.4,4.6,1.2,0.4,12.7,5.8,0.2,0.3,0.5,0.065,-2.9,0.0,-2.9,-0.1
494.0,Rayjon Tucker,PG,23.0,PHI,14.0,68.0,15.1,0.645,0.389,1.056,1.6,15.9,8.9,12.2,1.4,0.0,13.2,19.2,0.1,0.1,0.2,0.166,-3.0,-0.4,-3.4,0.0
495.0,Myles Turner,C,24.0,IND,47.0,1455.0,15.3,0.599,0.477,0.329,4.7,18.0,11.4,4.4,1.3,8.8,11.9,16.4,1.1,2.2,3.3,0.11,-1.6,2.0,0.4,0.9
496.0,Jonas Valančiūnas,C,28.0,MEM,62.0,1755.0,24.4,0.636,0.077,0.273,15.1,31.9,23.4,10.0,1.0,2.9,10.7,22.4,5.1,2.6,7.8,0.213,3.2,-0.3,3.0,2.2
497.0,Denzel Valentine,SG,27.0,CHI,62.0,1036.0,10.1,0.479,0.582,0.041,2.6,18.3,10.5,14.0,1.4,0.6,9.0,19.5,-0.4,1.1,0.7,0.032,-2.2,-0.4,-2.7,-0.2
498.0,Jarred Vanderbilt,PF,21.0,MIN,64.0,1139.0,16.2,0.612,0.021,0.432,10.8,24.7,17.5,9.3,2.7,3.5,15.9,12.3,1.6,1.5,3.1,0.132,-1.4,1.4,-0.1,0.5
499.0,Fred VanVleet,SG,26.0,TOR,52.0,1899.0,16.8,0.534,0.547,0.22,1.8,11.3,6.4,26.7,2.2,2.0,9.1,23.9,2.4,1.8,4.3,0.108,2.2,0.2,2.5,2.2
500.0,Anderson Varejão,C,38.0,CLE,5.0,36.0,12.9,0.326,0.063,0.563,21.3,41.4,31.1,12.2,0.0,5.0,4.8,25.4,-0.1,0.0,0.0,-0.029,-3.7,-3.3,-7.1,0.0
501.0,Devin Vassell,SF,20.0,SAS,62.0,1056.0,10.6,0.524,0.495,0.168,2.4,15.4,8.8,7.1,2.0,1.4,6.3,14.3,0.4,1.1,1.5,0.069,-2.2,0.7,-1.5,0.1
502.0,Gabe Vincent,PG,24.0,MIA,50.0,655.0,7.6,0.498,0.639,0.099,1.8,7.9,4.9,15.1,1.6,0.3,12.3,19.1,-0.4,0.5,0.2,0.011,-4.5,-0.9,-5.4,-0.6
503.0,Noah Vonleh,PF,25.0,BRK,4.0,11.0,-19.0,0.0,0.667,0.0,0.0,9.6,5.0,10.2,0.0,0.0,40.0,19.8,-0.1,0.0,-0.1,-0.488,-20.9,-5.8,-26.7,-0.1
504.0,Nikola Vučević,C,30.0,ORL,44.0,1500.0,23.5,0.565,0.317,0.121,5.8,30.8,17.9,22.1,1.4,1.7,8.0,29.9,2.1,1.8,3.9,0.125,5.5,0.4,5.9,3.0
504.0,Nikola Vučević,C,30.0,CHI,26.0,848.0,21.8,0.55,0.311,0.094,7.8,31.2,19.6,20.0,1.3,2.1,7.8,28.2,1.2,1.2,2.4,0.137,3.8,0.5,4.4,1.4
505.0,Dean Wade,PF,24.0,CLE,63.0,1212.0,11.3,0.573,0.685,0.125,3.4,16.8,9.9,8.9,1.4,1.5,8.4,12.9,1.1,0.9,2.0,0.08,-1.1,-0.1,-1.3,0.2
506.0,Moritz Wagner,C,23.0,WAS,25.0,375.0,15.4,0.614,0.344,0.426,3.7,16.9,10.3,11.7,2.7,1.8,12.7,18.3,0.5,0.5,1.0,0.134,-1.5,1.3,-0.1,0.2
506.0,Moritz Wagner,C,23.0,BOS,9.0,61.0,-1.0,0.37,0.429,0.143,5.4,29.4,17.3,12.4,0.0,1.5,37.7,16.9,-0.2,0.1,-0.2,-0.146,-10.0,-0.3,-10.3,-0.1
506.0,Moritz Wagner,C,23.0,ORL,11.0,286.0,11.5,0.563,0.462,0.355,3.9,16.1,9.8,6.3,0.7,2.9,10.8,18.2,0.2,0.2,0.4,0.063,-2.9,-1.2,-4.0,-0.1
507.0,Kemba Walker,PG,30.0,BOS,43.0,1369.0,17.7,0.559,0.522,0.22,1.3,12.6,6.9,23.8,1.7,0.8,10.6,26.1,2.1,1.1,3.3,0.115,2.8,-0.7,2.1,1.4
508.0,Lonnie Walker IV,SG,22.0,SAS,60.0,1522.0,9.8,0.523,0.463,0.115,1.0,10.1,5.4,9.6,0.9,0.8,9.2,20.1,-0.5,0.9,0.4,0.012,-2.3,-1.4,-3.7,-0.7
509.0,John Wall,PG,30.0,HOU,40.0,1288.0,15.4,0.503,0.343,0.291,1.3,9.7,5.3,36.2,1.5,2.1,14.7,31.7,-1.0,0.8,-0.2,-0.007,1.2,-1.9,-0.7,0.4
510.0,Brad Wanamaker,PG,31.0,GSW,39.0,625.0,8.5,0.468,0.353,0.324,1.4,9.8,5.6,20.8,2.0,0.8,15.8,16.0,-0.2,0.7,0.5,0.036,-4.4,0.9,-3.5,-0.2
510.0,Brad Wanamaker,PG,31.0,CHO,22.0,428.0,10.9,0.518,0.19,0.357,2.5,7.5,4.9,25.0,1.9,1.2,18.9,18.1,0.1,0.3,0.4,0.044,-4.4,-0.5,-4.8,-0.3
